"id","word_id","form","div_book","div_chapter","div_section","orig","lemma","bgmpos","document_id"
539,"-",",","Ev","6","6.27",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
540,"453","τοῖς","Ev","6","6.27","τοῖς","ὁ","ddmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
541,"454","ἀκούουσιν","Ev","6","6.27","ἀκούουσιν","ἀκούω","vppadmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
542,"-","·","Ev","6","6.27","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
543,"455","ἀγαπᾶτε","Ev","6","6.27","ἀγαπᾶτε","ἀγαπάω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
544,"456","τοὺς","Ev","6","6.27","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
545,"457","ἐχθροὺς","Ev","6","6.27","ἐχθροὺς","ἐχθρός","anampn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
546,"458","ὑμῶν","Ev","6","6.27","ὑμῶν","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
547,"459","καὶ","Ev","6","6.27","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
548,"460","εὐλογεῖτε","Ev","6","6.27","εὐλογεῖτε","εὐλογέω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
549,"461","τοὺς","Ev","6","6.27","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
550,"462","μισοῦντας","Ev","6","6.27","μισοῦντας","μισέω","vppaamp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
551,"463","ὑμᾶς","Ev","6","6.27","ὑμᾶς","σύ","rpa-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
552,"-",".","Ev","6","6.27",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
553,"464","καὶ","Ev","6","6.28","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
554,"465","προσεύχεσθε","Ev","6","6.28","προσεύχεσθε","προσεύχομαι","vdpm2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
555,"466","περὶ","Ev","6","6.28","περὶ","περί","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
556,"467","τῶν","Ev","6","6.28","τῶν","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
557,"468","ἐπηρεαζόντων","Ev","6","6.28","ἐπηρεαζόντων","ἐπηρεάζω","vppagmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
558,"469","ὑμᾶς","Ev","6","6.28","ὑμᾶς","σύ","rpa-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
559,"-",".","Ev","6","6.28",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
560,"470","ἐάν","Ev","6","6.29","ἐάν","ἐάν","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
561,"471","τίς","Ev","6","6.29","τίς","τὶς","rinms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
562,"472","σὲ","Ev","6","6.29","σὲ","σύ","rpa-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
563,"473","ῥαπίσῃ","Ev","6","6.29","ῥαπίσῃ","ῥαπίζω","vsaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
564,"474","εἰς","Ev","6","6.29","εἰς","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
565,"475","τὴν","Ev","6","6.29","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
566,"476","σιαγόνα","Ev","6","6.29","σιαγόνα","σιαγών","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
567,"-",",","Ev","6","6.29",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
568,"477","παράθες","Ev","6","6.29","παράθες","παρατίθημι","vdaa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
569,"478","αὐτῷ","Ev","6","6.29","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
570,"479","καὶ","Ev","6","6.29","καὶ","καί","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
571,"480","τὴν","Ev","6","6.29","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
572,"481","ἄλλην","Ev","6","6.29","ἄλλην","ἄλλος","aiafsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
573,"-",",","Ev","6","6.29",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
574,"482","καὶ","Ev","6","6.29","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
575,"483","ἐάν","Ev","6","6.29","ἐάν","ἐάν","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
576,"484","τίς","Ev","6","6.29","τίς","τὶς","rinms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
577,"485","σου","Ev","6","6.29","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
578,"486","ἄρῃ","Ev","6","6.29","ἄρῃ","αἴρω","vsaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
579,"487","τὸν","Ev","6","6.29","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
580,"488","χιτῶνά","Ev","6","6.29","χιτῶνά","χιτών","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
581,"-",",","Ev","6","6.29",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
582,"489","πρόσθες","Ev","6","6.29","πρόσθες","προστίθημι","vdaa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
583,"490","αὐτῷ","Ev","6","6.29","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
584,"491","καὶ","Ev","6","6.29","καὶ","καί","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
585,"492","τὸ","Ev","6","6.29","τὸ","ὁ","dans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
586,"493","ἱμάτιον","Ev","6","6.29","ἱμάτιον","ἱμάτιον","nansc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
587,"-",".","Ev","6","6.29",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
588,"494","παντί","Ev","6","6.30a","παντί","πᾶς","aidmsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
589,"495","αἰτοῦντί","Ev","6","6.30a","αἰτοῦντί","αἰτέω","vppadms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
590,"496","σε","Ev","6","6.30a","σε","σύ","rpa-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
591,"497","δίδου","Ev","6","6.30a","δίδου","δίδωμι","vdpa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
592,"498","καὶ","Ev","6","6.31","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
593,"499","καθὼς","Ev","6","6.31","καθὼς","καθώς","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
594,"500","ὑμῖν","Ev","6","6.31","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
595,"501","γίνεσθαι","Ev","6","6.31","γίνεσθαι","γίνομαι","vnpm","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
596,"502","θέλετε","Ev","6","6.31","θέλετε","θέλω","vipa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
597,"503","παρὰ","Ev","6","6.31","παρὰ","παρά","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
598,"504","τῶν","Ev","6","6.31","τῶν","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
599,"505","ἀνθρώπων","Ev","6","6.31","ἀνθρώπων","ἄνθρωπος","ngmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
600,"-",",","Ev","6","6.31",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
601,"506","οὕτω","Ev","6","6.31","οὕτω","οὕτω","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
602,"507","καὶ","Ev","6","6.31","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
603,"508","ὑμεῖς","Ev","6","6.31","ὑμεῖς","σύ","rpn-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
604,"509","ποιεῖτε","Ev","6","6.31","ποιεῖτε","ποιέω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
605,"510","αῦτοις","Ev","6","6.31","αῦτοις","αὐτός","rpdmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
606,"-",".","Ev","6","6.31",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
607,"511","καὶ","Ev","6","6.34a","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
608,"512","ἐὰν","Ev","6","6.34a","ἐὰν","ἐάν","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
609,"513","δανίσητε","Ev","6","6.34a","δανίσητε","δανίζω","vsaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
610,"514","παρὰ","Ev","6","6.34a","παρ᾽","παρά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
611,"515","ὧν","Ev","6","6.34a","ὧν","ὅς","rrgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
612,"516","ἐλπίζετε","Ev","6","6.34a","ἐλπίζετε","ἐλπίζω","vipa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
613,"517","ἀπολαβεῖν","Ev","6","6.34a","ἀπολαβεῖν","ἀπολαμβάνω","vnaa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
614,"-",",","Ev","6","6.34a",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
615,"518","ποία","Ev","6","6.34a","ποία","ποῖος","aqnfsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
616,"519","χάρις","Ev","6","6.34a","χάρις","χάρις","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
617,"520","ἐστὶν","Ev","6","6.34a","ἐστὶν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
618,"521","ὑμῖν","Ev","6","6.34a","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
619,"-",".","Ev","6","6.34a",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
620,"522","καὶ","Ev","6","6.35","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
621,"523","ἔσεσθε","Ev","6","6.35","ἔσεσθε","εἰμί","vifm2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
622,"524","υἱοὶ","Ev","6","6.35","υἱοὶ","υἱός","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
623,"525","θεοῦ","Ev","6","6.35","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
624,"-",",","Ev","6","6.35",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
625,"526","ὅτι","Ev","6","6.35","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
626,"527","αὐτὸς","Ev","6","6.35","αὐτὸς","αὐτός","rtnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
627,"528","χρηστός","Ev","6","6.35","χρηστός","χρηστός","annmsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
628,"529","ἐστιν","Ev","6","6.35","ἐστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
629,"530","ἐπὶ","Ev","6","6.35","ἐπὶ","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
630,"531","τοὺς","Ev","6","6.35","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
631,"532","ἀχαρίστους","Ev","6","6.35","ἀχαρίστους","ἀχάριστος","anampn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
632,"533","καὶ","Ev","6","6.35","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
633,"534","πονηρούς","Ev","6","6.35","πονηρούς","πονηρός","anampn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
634,"-",".","Ev","6","6.35",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
635,"535","γίνεσθε","Ev","6","6.36","γίνεσθε","γίνομαι","vdpm2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
636,"536","οἰκτίρμονες","Ev","6","6.36","οἰκτίρμονες","οἰκτίρμων","annmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
637,"-",",","Ev","6","6.36",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
638,"537","καθὼς","Ev","6","6.36","καθὼς","καθώς","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
639,"538","ὁ","Ev","6","6.36","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
640,"539","πατὴρ","Ev","6","6.36","πατὴρ","πατήρ","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
641,"540","ὑμῶν","Ev","6","6.36","ὑμῶν","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
642,"541","ᾤκτειρεν","Ev","6","6.36","ᾤκτειρεν","οἰκτίρμων","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
643,"542","ὑμᾶς","Ev","6","6.36","ὑμᾶς","σύ","rpa-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
644,"-",".","Ev","6","6.36",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
645,"543","μὴ","Ev","6","6.37","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
646,"544","κρίνετε","Ev","6","6.37","κρίνετε","κρίνω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
647,"-",",","Ev","6","6.37",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
648,"545","ἵνα","Ev","6","6.37","ἵνα","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
649,"546","μὴ","Ev","6","6.37","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
650,"547","κριθῆτε","Ev","6","6.37","κριθῆτε","κρίνω","vsap2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
651,"-","·","Ev","6","6.37","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
652,"548","μὴ","Ev","6","6.37","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
653,"549","καταδικάζετε","Ev","6","6.37","καταδικάζετε","καταδικάζω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
654,"-",",","Ev","6","6.37",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
655,"550","ἵνα","Ev","6","6.37","ἵνα","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
656,"551","μὴ","Ev","6","6.37","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
657,"552","καταδικασθῆτε","Ev","6","6.37","καταδικασθῆτε","καταδικάζω","vsap2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
658,"-","·","Ev","6","6.37","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
659,"553","ἀπολύετε","Ev","6","6.37","ἀπολύετε","ἀπολύω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
660,"554","καὶ","Ev","6","6.37","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
661,"555","ἀπολυθήσεσθε","Ev","6","6.37","ἀπολυθήσεσθε","ἀπολύω","vifp2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
662,"-",".","Ev","6","6.37",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
663,"556","δίδοτε","Ev","6","6.38","δίδοτε","δίδωμι","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
664,"557","καὶ","Ev","6","6.38","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
665,"558","δοθήσεται","Ev","6","6.38","δοθήσεται","δίδωμι","vifp3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
666,"559","ὑμῖν","Ev","6","6.38","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
667,"-","·","Ev","6","6.38","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
668,"560","μέτρον","Ev","6","6.38","μέτρον","μέτρον","nansc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
669,"561","καλόν","Ev","6","6.38","καλόν","καλός","anansn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
670,"-",",","Ev","6","6.38",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
671,"562","πεπιεσμένον","Ev","6","6.38","πεπιεσμένον","πιέζω","vpxpans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
672,"563","καὶ","Ev","6","6.38","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
673,"564","ὑπερεκχυννόμενον","Ev","6","6.38","ὑπερεκχυννόμενον","ὑπερεκχύννω","vpppans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
674,"565","δώσουσιν","Ev","6","6.38","δώσουσιν","δίδωμι","vifa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
675,"566","εἰς","Ev","6","6.38","εἰς","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
676,"567","τὸν","Ev","6","6.38","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
677,"568","κόλπον","Ev","6","6.38","κόλπον","κόλπος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
678,"569","ὑμῶν","Ev","6","6.38","ὑμῶν","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
679,"-",".","Ev","6","6.38",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
680,"570","τῷ","Ev","6","6.38","τῷ","ὁ","ddms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
681,"571","αὐτῷ","Ev","6","6.38","αὐτῷ","αὐτός","atdmsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
682,"572","μέτρῳ","Ev","6","6.38","μέτρῳ","μέτρον","ndnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
683,"573","ᾧ","Ev","6","6.38","ᾧ","ὅς","rrdns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
684,"574","μετρεῖτε","Ev","6","6.38","μετρεῖτε","μετρέω","vipa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
685,"575","ἀντιμετρηθήσεται","Ev","6","6.38","ἀντιμετρηθήσεται","ἀντιμετρέω","vifp3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
686,"576","ὑμῖν","Ev","6","6.38","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
687,"-",".","Ev","6","6.38",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
688,"577","οὐκ","Ev","6","6.40","οὐκ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
689,"578","ἔστινν","Ev","6","6.40","ἔστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
690,"579","μαθητὴς","Ev","6","6.40","μαθητὴς","μαθητής","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
691,"580","ὑπὲρ","Ev","6","6.40","ὑπὲρ","ὑπέρ","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
692,"581","τοῦ","Ev","6","6.40","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
693,"582","διδασκάλου","Ev","6","6.40","διδασκάλου","διδάσκαλος","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
694,"-",".","Ev","6","6.40",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
695,"583","οὐκ","Ev","6","6.43","οὐκ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
696,"584","ἐστιν","Ev","6","6.43","ἐστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
697,"585","δένδρον","Ev","6","6.43","δένδρον","δένδρον","nnnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
698,"586","καλὸν","Ev","6","6.43","καλὸν","καλός","annnsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
699,"587","ποιοῦν","Ev","6","6.43","ποιοῦν","ποιέω","vppanns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
700,"588","καρπὸν","Ev","6","6.43","καρπὸν","καρπός","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
701,"589","σαπρόν","Ev","6","6.43","σαπρόν","σαπρός","anamsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
702,"-",",","Ev","6","6.43",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
703,"590","οὐδὲ","Ev","6","6.43","οὐδὲ","οὐδέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
704,"591","δένδρον","Ev","6","6.43","δένδρον","δένδρον","nnnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
705,"592","σαπρὸν","Ev","6","6.43","σαπρὸν","σαπρός","annnsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
706,"593","ποιοῦν","Ev","6","6.43","ποιοῦν","ποιέω","vppanns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
707,"594","καρπὸν","Ev","6","6.43","καρπὸν","καρπός","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
708,"595","καλόν","Ev","6","6.43","καλόν","καλός","anamsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
709,"-",".","Ev","6","6.43",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
710,"596","τί","Ev","6","6.46","τί","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
711,"597","με","Ev","6","6.46","με","ἐγώ","rpa-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
712,"598","καλεῖτε","Ev","6","6.46","καλεῖτε","καλέω","vipa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
713,"599","κύριε","Ev","6","6.46","κύριε","κύριος","nvmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
714,"-",",","Ev","6","6.46",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
715,"600","κύριε","Ev","6","6.46","κύριε","κύριος","nvmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
716,"-",",","Ev","6","6.46",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
717,"601","καὶ","Ev","6","6.46","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
718,"602","οὐ","Ev","6","6.46","οὐ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
719,"603","ποιεῖτε","Ev","6","6.46","ποιεῖτε","ποιέω","vipa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
720,"604","ἅ","Ev","6","6.46","ἅ","ὅς","rranp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
721,"605","λέγω","Ev","6","6.46","λέγω","λέγω","vipa1s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
722,"-",";","Ev","6","6.46",";",";",";","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
723,"606","λέγω","Ev","7","7.9","λέγω","λέγω","vipa1s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
724,"607","ὑμῖν","Ev","7","7.9","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
725,"-",",","Ev","7","7.9",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
726,"608","τοιαύτην","Ev","7","7.9","τοιαύτην","τοιοῦτος","adafsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
727,"609","πίστιν","Ev","7","7.9","πίστιν","πίστις","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
728,"610","οὐδέποτε","Ev","7","7.9","οὐδέποτε","οὐδέποτε","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
729,"611","ἐν","Ev","7","7.9","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
730,"612","τῷ","Ev","7","7.9","τῷ","ὁ","ddms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
731,"613","Ἰσραὴλ","Ev","7","7.9","Ἰσραὴλ","Ἰσραήλ","ndmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
732,"614","εὗρον","Ev","7","7.9","εὗρον","εὑρίσκω","viaa1s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
733,"-",".","Ev","7","7.9",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
734,"615","ἐδόξαζον","Ev","7","7.16","ἐδόξαζον","δοξάζω","viia3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
735,"616","τὸν","Ev","7","7.16","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
736,"617","θεόν","Ev","7","7.16","θεόν","θεός","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
737,"-","·","Ev","7","7.16","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
738,"618","μέγας","Ev","7","7.16","μέγας","μέγας","annmsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
739,"619","προφήτης","Ev","7","7.16","προφήτης","προφήτης","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
740,"620","προῆλθεν","Ev","7","7.16","προῆλθεν","προέρχομαι","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
741,"621","ἐν","Ev","7","7.16","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
742,"622","ἡμῖν","Ev","7","7.16","ἡμῖν","ἐγώ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
743,"623","καὶ","Ev","7","7.16","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
744,"624","ἐπεσκέψατο","Ev","7","7.16","ἐπεσκέψατο","ἐπισκέπτομαι","viam3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
745,"625","ὁ","Ev","7","7.16","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
746,"626","θεὸς","Ev","7","7.16","θεὸς","θεός","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
